,Nr,Vatom,cAlGa,cAlIn,cAlO,cGaAl,cGaIn,cGaO,cInAl,cInGa,cInO,distAlGa,distAlIn,distAlO,distGaAl,distGaIn,distGaO,distInAl,distInGa,elInt,qAl,qGa,qIn,qO,xEq
1259,1260.0,10.834560208413604,1.4615384615384615,1.0769230769230769,2.6153846153846154,1.3571428571428574,1.1428571428571432,2.9285714285714297,2.8000000000000007,3.2000000000000006,3.400000000000001,3.2750000000000004,3.5250000000000004,1.875,3.2750000000000004,3.5250000000000004,1.875,3.5250000000000004,3.5250000000000004,-41.821262606270736,0.3432030988656369,0.3437715637016971,0.3859416010597192,-0.23341979546615912,4.89821830727868
1260,1261.0,11.089514761772282,0.1,1.3000000000000003,2.7,0.9999999999999999,2.0,3.9999999999999996,2.6000000000000005,0.4,3.2000000000000006,2.975,3.475,2.075,2.975,3.4250000000000003,2.075,3.475,3.4250000000000003,-34.98553960940762,0.3343332842177725,0.34788468609403167,0.3730505575511023,-0.2315195965011362,4.9012677466937795
1261,1262.0,11.203688873225001,1.8461538461538465,0.9230769230769231,3.6153846153846154,3.4285714285714297,1.0000000000000002,4.000000000000001,1.0000000000000002,0.5833333333333334,2.7500000000000004,3.575,3.2750000000000004,2.1750000000000003,3.575,3.2750000000000004,2.1750000000000003,3.2750000000000004,3.2750000000000004,-37.78200010483547,0.3379757836492298,0.3402556179671651,0.36817185434366567,-0.23319868261112786,4.862772548634911
1262,1263.0,13.299499234574986,0.0,4.5,5.999999999999999,0.0,0.0,0.0,0.3,0.0,4.2,0.025,3.375,2.1750000000000003,0.025,0.025,0.025,3.375,0.025,-36.69358842727089,0.3432992158046566,,0.3565342080344559,-0.2371380140133955,4.776318486685484
1263,1264.0,13.047496367621914,0.0,4.333333333333335,3.333333333333334,0.0,0.0,0.0,1.0,0.0,3.2307692307692317,0.025,3.625,2.1750000000000003,0.025,0.025,0.025,3.625,0.025,-37.246836834476845,0.3261601814738436,,0.3618253133550834,-0.23675873408490075,4.822167142002413
1264,1265.0,12.070681737971587,3.3333333333333344,1.666666666666667,3.333333333333334,1.2500000000000002,1.1250000000000002,3.500000000000001,1.0000000000000002,1.8000000000000003,3.8000000000000007,3.5250000000000004,3.625,2.125,3.5250000000000004,3.0250000000000004,2.125,3.625,3.0250000000000004,-35.126582615325404,0.33903117082615203,0.3351957661271815,0.37108753857531795,-0.23142072226552068,4.910995116523908
1265,1266.0,9.544735493812352,0.11111111111111113,0.777777777777778,3.7777777777777786,1.0,1.0000000000000002,1.0000000000000002,3.5000000000000004,0.5000000000000001,2.5,3.325,3.625,2.025,3.325,6.7250000000000005,1.925,3.625,6.7250000000000005,-35.8331852800261,0.34243618397860653,0.3272487189147786,0.37234692014608256,-0.230770456389689,4.906069310043
1266,1267.0,11.409758990706653,0.0,0.0,0.0,0.0,1.0833333333333335,3.4166666666666665,0.0,3.250000000000001,1.5000000000000002,0.025,0.025,0.025,0.025,3.325,1.975,0.025,3.325,-37.188272208129455,,0.3407574039579444,0.3689144764427494,-0.23186444805276374,4.885471632483361
1267,1268.0,10.216020578239503,0.38461538461538475,0.38461538461538464,3.2307692307692313,5.000000000000002,1.0000000000000002,1.0000000000000002,2.500000000000001,0.5000000000000001,2.0000000000000004,5.325,3.375,1.975,5.325,3.375,1.8250000000000002,3.375,3.375,-35.38068162675046,0.3443596166523874,0.3188749295366184,0.3647688756026767,-0.2302119873842922,4.918333006681896
1268,1269.0,10.369247385040746,1.1578947368421055,0.9473684210526316,3.2631578947368425,3.1428571428571432,1.5714285714285718,4.285714285714287,3.0,1.8333333333333333,2.666666666666667,3.375,3.375,2.025,3.375,3.225,1.875,3.375,3.225,-40.82270436444461,0.34260205344848815,0.34365880957203165,0.3797466759073013,-0.2331985570410272,4.877099799675412
1269,1270.0,11.153980271967443,0.5882352941176472,2.11764705882353,2.6470588235294126,2.5000000000000004,1.7500000000000002,3.0000000000000004,3.2727272727272734,0.6363636363636365,3.1818181818181825,3.625,3.625,1.875,3.625,3.125,2.025,3.625,3.125,-42.179573822415186,0.3390401976026901,0.34047977222738707,0.37874164507588576,-0.23524501133312548,4.876063244743819
1270,1271.0,10.582773822576637,1.1428571428571432,1.0714285714285716,3.2142857142857144,1.3333333333333337,1.3333333333333337,3.166666666666668,2.500000000000001,2.6666666666666674,1.5000000000000004,3.1750000000000003,3.5250000000000004,2.125,3.1750000000000003,3.5250000000000004,2.125,3.5250000000000004,3.5250000000000004,-38.28492002020358,0.3394054479600503,0.33831047292507294,0.3855961762783797,-0.2317703959210802,4.888140893860936
1271,1272.0,13.511358482258757,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.12903225806451618,4.258064516129034,0.025,0.025,0.025,0.025,3.375,2.1750000000000003,0.025,3.375,-36.57028816831567,,0.3512608759932276,0.35611925271533107,-0.23731161896184352,4.7741424561268735
1272,1273.0,9.984794092193479,0.33333333333333337,0.0,3.0,1.0000000000000002,0.0,2.000000000000001,0.0,0.0,0.0,3.225,0.025,1.925,3.225,0.025,1.8250000000000002,0.025,0.025,-38.39269813092619,0.3474468345472906,0.3418731088885043,,-0.2307022687550626,4.91292113271034
1273,1274.0,12.351371979423131,0.2222222222222223,3.4444444444444455,3.0,1.0000000000000002,1.0,1.0000000000000002,1.4761904761904767,0.09523809523809526,4.000000000000001,3.575,3.575,2.1750000000000003,3.575,3.2750000000000004,1.925,3.575,3.2750000000000004,-39.67024478023847,0.330426677819421,0.3229161749397658,0.3682360029624952,-0.2365130940097233,4.833067484421257
1274,1275.0,11.180766360290587,0.22222222222222224,0.7777777777777779,2.777777777777778,1.0,0.5,3.4999999999999996,1.4000000000000004,0.20000000000000007,3.0,2.975,3.5250000000000004,2.075,2.975,3.475,2.075,3.5250000000000004,3.475,-34.881070385837965,0.3326382375499062,0.3455510564613471,0.37398359485368493,-0.23144850938084457,4.900652086305543
1275,1276.0,10.145530080632017,1.2000000000000004,0.0,0.8000000000000003,2.0000000000000004,0.0,1.3333333333333337,0.0,0.0,0.0,3.4250000000000003,0.025,1.8250000000000002,3.4250000000000003,0.025,1.8250000000000002,0.025,0.025,-38.11741917385231,0.346378525779933,0.3447526176672328,,-0.23051254015844702,4.91404835997811
1276,1277.0,9.207343433174827,0.10000000000000003,0.5000000000000001,3.5,1.0000000000000004,1.0000000000000007,1.0000000000000004,5.000000000000003,1.0000000000000007,4.000000000000002,3.325,3.575,2.025,3.325,6.675000000000001,1.925,3.575,6.675000000000001,-36.206996190838304,0.3431613622653384,0.3299272016151283,0.38291011552795146,-0.23024727443313692,4.916023165215937
1277,1278.0,9.65902686918995,0.4074074074074074,0.22222222222222224,3.8148148148148158,3.6666666666666683,0.3333333333333334,1.333333333333334,3.0000000000000004,0.5000000000000001,1.5000000000000007,3.2750000000000004,3.2750000000000004,1.8250000000000002,3.2750000000000004,3.325,1.8250000000000002,3.2750000000000004,3.325,-41.472471999844686,0.3477050486897702,0.34477725188994596,0.370383749483005,-0.23256532435957591,4.8862663124912
1278,1279.0,10.145530080632017,1.2000000000000004,0.0,2.4000000000000004,2.0000000000000004,0.0,1.3333333333333337,0.0,0.0,0.0,3.4250000000000003,0.025,1.925,3.4250000000000003,0.025,1.8250000000000002,0.025,0.025,-38.12375370364837,0.3477605720966177,0.34245807957173763,,-0.23051475826652523,4.913998074199539
1279,1280.0,12.138980145172706,1.0000000000000002,1.1250000000000004,1.5000000000000002,1.3333333333333335,1.166666666666667,1.3333333333333337,0.5000000000000002,0.388888888888889,2.7777777777777786,3.375,3.225,1.925,3.375,3.225,1.925,3.225,3.225,-41.42033480376486,0.33884489840445586,0.3344338836899768,0.36899808473627543,-0.23665266697142653,4.853222275921609
1280,1281.0,14.06755205815515,0.0,0.0,0.0,0.0,1.0000000000000004,1.0000000000000002,0.0,0.0666666666666667,1.8666666666666671,0.025,0.025,0.025,0.025,3.6750000000000003,2.075,0.025,3.6750000000000003,-32.13757320482968,,0.30808260726281383,0.3554250977135665,-0.2349774613735962,4.8214490087451205
1281,1282.0,10.228489796944357,1.0,0.19999999999999996,3.3999999999999995,1.2499999999999998,1.0,3.5000000000000004,0.3333333333333333,1.3333333333333335,3.0000000000000004,2.975,2.975,2.075,2.975,3.4250000000000003,2.075,2.975,3.4250000000000003,-35.08047473371591,0.3392834496116034,0.336298473073301,0.3719631751628765,-0.23097225921332498,4.899611923079124
1282,1283.0,11.201097763883556,0.28571428571428575,1.3571428571428574,2.6428571428571432,0.5000000000000001,2.0000000000000004,2.625000000000001,1.9000000000000001,1.6000000000000005,3.4,3.125,3.325,1.875,3.125,3.325,1.875,3.325,3.325,-42.0133067125904,0.3401123625306673,0.3373819530213549,0.3812041609200135,-0.2348472981000067,4.882374955749988
1283,1284.0,9.945061497975772,0.6800000000000002,0.7200000000000001,3.3600000000000008,5.666666666666668,0.6666666666666669,2.0000000000000004,4.500000000000001,0.5000000000000001,1.2500000000000002,3.475,3.475,2.075,3.475,3.475,1.7750000000000001,3.475,3.475,-38.65906905939612,0.3452656985942625,0.34536902904485456,0.3623161469946746,-0.23160446124937129,4.88975313878957
1284,1285.0,13.124305476093065,0.0,0.0,0.0,0.0,2.7500000000000013,1.5000000000000004,0.0,0.9166666666666671,3.500000000000001,0.025,0.025,0.025,0.025,3.625,1.975,0.025,3.625,-36.86297100201734,,0.3286088698914016,0.3624118194809467,-0.23597405472237395,4.831344039404922
1285,1286.0,14.29326057614368,0.0,0.0,0.0,0.0,2.5000000000000004,4.500000000000001,0.0,0.3571428571428572,3.2142857142857144,0.025,0.025,0.025,0.025,3.225,2.225,0.025,3.225,-35.80141573756334,,0.3279956479419191,0.3586458109136439,-0.2365430270281188,4.823804229534317
1286,1287.0,10.31175198662295,0.0,0.0,0.0,0.0,0.4545454545454546,3.272727272727272,0.0,5.000000000000001,4.0,0.025,0.025,0.025,0.025,3.725,2.075,0.025,3.725,-34.47415831606409,,0.3399533376053644,0.3830497139245546,-0.22902980153242,4.924020427844416
1287,1288.0,8.982155651834706,0.30000000000000004,0.0,3.2000000000000006,1.5000000000000004,0.0,4.000000000000001,0.0,0.0,0.0,2.825,0.025,2.025,2.825,0.025,2.025,0.025,0.025,-36.228477298828075,0.34357694305864833,0.3480225612100669,,-0.22954525294481223,4.924242535808991
1288,1289.0,11.171940937514712,0.6666666666666669,0.3333333333333334,2.3333333333333335,0.09090909090909094,1.5000000000000002,3.227272727272728,0.1428571428571429,4.714285714285715,3.857142857142858,3.075,3.075,1.925,3.075,3.325,1.925,3.075,3.325,-39.67926265075988,0.35710347013394256,0.337790230436523,0.38099845817737876,-0.2327017643176457,4.880926471844427
1289,1290.0,11.00580621477625,0.0,0.0,0.0,0.0,0.21428571428571438,2.9642857142857153,0.0,1.5,2.7500000000000004,0.025,0.025,0.025,0.025,3.075,1.925,0.025,3.075,-39.63527848654983,,0.3415516958066302,0.39092773295516464,-0.2318158003001313,4.890175338296497
1290,1291.0,12.121864294771084,0.0,0.0,0.0,0.0,1.5000000000000002,4.500000000000001,0.0,0.7500000000000001,2.75,0.025,0.025,0.025,0.025,3.625,2.225,0.025,3.625,-33.612634175435765,,0.3354562939977646,0.3581287892998186,-0.23371419391053383,4.856592272392055
1291,1292.0,10.860172766135507,0.0,0.0,0.0,0.0,0.5185185185185188,4.185185185185186,0.0,2.8000000000000007,5.000000000000001,0.025,0.025,0.025,0.025,3.1750000000000003,2.025,0.025,3.1750000000000003,-37.68452851003817,,0.33679837529177314,0.3972799835343091,-0.23083241771977936,4.861203317421738
1292,1293.0,11.45754343132594,1.3333333333333335,0.8333333333333335,2.6666666666666665,1.6,0.19999999999999998,2.2,1.0,0.19999999999999998,2.8000000000000003,3.6750000000000003,3.0250000000000004,2.075,3.6750000000000003,2.975,2.075,3.0250000000000004,2.975,-30.829697229171032,0.33386306532260085,0.33810141629739565,0.3617507472956798,-0.229268300412541,4.878474008579592
1293,1294.0,10.955079569328309,0.0,0.0,0.0,0.0,0.807692307692308,3.9230769230769242,0.0,3.500000000000001,6.0,0.025,0.025,0.025,0.025,3.1750000000000003,2.025,0.025,3.1750000000000003,-37.735581252153175,,0.33548605492339695,0.3950331373668465,-0.2311007552543626,4.861054115502472
1294,1295.0,11.122569800646103,1.333333333333334,0.6666666666666671,2.333333333333334,1.333333333333334,1.0000000000000002,2.0000000000000004,1.0000000000000002,1.5,2.5000000000000004,3.575,3.1750000000000003,1.925,3.575,3.2750000000000004,1.875,3.1750000000000003,3.2750000000000004,-37.74845066030318,0.3416136662931617,0.335735076409341,0.37808709097022297,-0.2323517008373296,4.889389359103655
1295,1296.0,10.145264246043578,2.1,0.20000000000000004,4.0,1.05,0.15000000000000002,4.6,1.0000000000000002,1.5000000000000002,3.0,3.075,3.075,1.975,3.075,3.075,1.975,3.075,3.075,-38.14365061682894,0.34278731622004127,0.34362175238274123,0.37968162813846434,-0.23040982221108683,4.865798483450784
1296,1297.0,10.97589689609779,1.7500000000000004,1.2500000000000002,4.75,1.0000000000000004,1.2142857142857146,4.3571428571428585,1.0000000000000002,1.7000000000000004,3.9000000000000004,3.1750000000000003,3.1750000000000003,2.025,3.1750000000000003,3.1750000000000003,2.025,3.1750000000000003,3.1750000000000003,-37.697496439134575,0.34353766816069536,0.3358031539791287,0.37026749201543774,-0.23233792544057782,4.839552786005867
1297,1298.0,10.970311823275804,0.7142857142857142,1.1428571428571428,3.142857142857143,0.8333333333333335,1.1666666666666667,2.8333333333333335,2.666666666666667,2.3333333333333335,5.000000000000001,2.9250000000000003,3.4250000000000003,2.075,2.9250000000000003,3.475,2.025,3.4250000000000003,3.475,-36.47698634594482,0.33862439062880473,0.3342576110412052,0.38990033516855843,-0.23106739192310566,4.903566076733289
1298,1299.0,11.08196200230825,0.9166666666666671,1.7500000000000007,4.75,1.571428571428572,2.1428571428571437,4.0,1.615384615384616,1.153846153846154,4.076923076923077,3.1750000000000003,3.1750000000000003,2.075,3.1750000000000003,3.1750000000000003,2.075,3.1750000000000003,3.1750000000000003,-37.849295926603084,0.34256850104340025,0.32994532397878823,0.36742168195664543,-0.23326919053768136,4.830231606186594
1299,1300.0,12.114157010145224,0.0,0.0,0.0,0.0,2.941176470588236,3.352941176470589,0.0,3.3333333333333335,3.1333333333333337,0.025,0.025,0.025,0.025,3.625,2.025,0.025,3.625,-36.75050690451719,,0.3391724665026431,0.3623251452378933,-0.23335018977319452,4.859451107409806
1300,1301.0,11.077916235754934,0.44444444444444453,0.2222222222222222,2.8888888888888893,2.0000000000000004,1.5000000000000002,2.0,0.4000000000000001,0.6000000000000001,1.8000000000000005,3.625,2.875,2.125,3.625,3.5250000000000004,1.8250000000000002,2.875,3.5250000000000004,-32.682756941234246,0.33786665239062863,0.3345759584359682,0.3633659109181049,-0.23028255595742167,4.896730027172283
1301,1302.0,11.248415827065452,0.8333333333333335,1.1666666666666667,3.333333333333334,1.25,1.6250000000000009,1.3750000000000002,1.1666666666666667,1.0833333333333337,3.583333333333334,3.2750000000000004,3.2750000000000004,2.1750000000000003,3.2750000000000004,3.575,1.875,3.2750000000000004,3.575,-37.910929595134554,0.3355746628059931,0.33754594861802106,0.37221311000916985,-0.2332046013067941,4.869185443193555
1302,1303.0,11.19777717360314,0.8000000000000002,0.5,3.400000000000001,4.0,1.5000000000000002,5.000000000000001,1.25,0.7500000000000001,2.5,3.5250000000000004,2.975,2.075,3.5250000000000004,3.475,2.075,2.975,3.475,-37.36723273035488,0.33985570008173427,0.3514945692424332,0.36812504066096624,-0.2322519292477535,4.885361174437571
1303,1304.0,9.515229572362808,1.4000000000000004,0.0,3.8000000000000007,1.0000000000000002,0.0,3.000000000000001,0.0,0.0,0.0,2.9250000000000003,0.025,2.025,2.9250000000000003,0.025,2.025,0.025,0.025,-35.33569177660918,0.34903951181460846,0.33934325767978785,,-0.22892224237953107,4.928137827396402
1304,1305.0,10.511520581193011,3.777777777777778,0.22222222222222224,4.444444444444445,1.7000000000000004,0.6000000000000001,3.1500000000000004,0.6666666666666669,4.000000000000001,3.6666666666666674,3.375,3.0250000000000004,1.875,3.375,3.375,1.925,3.0250000000000004,3.375,-40.17971522580137,0.35106083784707165,0.3413605272972094,0.3823508937941798,-0.2319543909989661,4.890414085240845
1305,1306.0,10.21285305190561,0.736842105263158,0.8947368421052634,4.368421052631579,2.333333333333334,1.0000000000000002,4.000000000000001,2.4285714285714293,0.8571428571428573,4.42857142857143,3.075,3.075,1.975,3.075,3.125,1.975,3.075,3.125,-38.595548899097174,0.3439375167265456,0.3347240876787172,0.3710156697833314,-0.23208889650749967,4.848549615871131
1306,1307.0,12.971293887857474,0.0,0.0,0.0,0.0,4.000000000000001,5.166666666666669,0.0,0.9230769230769231,4.115384615384616,0.025,0.025,0.025,0.025,3.325,2.1750000000000003,0.025,3.325,-36.647694024067135,,0.33121386431586897,0.3593271939550572,-0.23603729643180635,4.789580989620178
1307,1308.0,12.320441764037769,0.0,0.0,0.0,0.0,3.2000000000000006,3.2666666666666675,0.0,2.8235294117647065,3.1176470588235303,0.025,0.025,0.025,0.025,3.6750000000000003,2.025,0.025,3.6750000000000003,-36.6863249184997,,0.33960528561792497,0.36065793225323317,-0.2338596694286216,4.852392798245698
1308,1309.0,9.356432689160485,0.0666666666666667,0.0,2.933333333333334,1.0000000000000004,0.0,3.000000000000001,0.0,0.0,0.0,2.9250000000000003,0.025,1.8250000000000002,2.9250000000000003,0.025,1.8250000000000002,0.025,0.025,-41.853840179752076,0.34698604099201596,0.36896133129639275,,-0.23223966442402663,4.893100955661375
1309,1310.0,11.66500221223623,1.3636363636363638,0.6363636363636365,3.0909090909090913,2.1428571428571432,1.0000000000000004,2.8571428571428577,0.5000000000000002,0.5000000000000002,2.714285714285715,3.325,3.1750000000000003,1.875,3.325,3.1750000000000003,1.975,3.1750000000000003,3.1750000000000003,-41.601027800332396,0.34150769293805844,0.3365436505376565,0.3715754230299827,-0.23571762705212498,4.863695526891886
1310,1311.0,11.36477933803582,0.8571428571428574,0.7142857142857145,3.142857142857143,1.5000000000000004,0.25000000000000006,2.7500000000000004,1.0000000000000002,0.2,2.8000000000000007,3.5250000000000004,2.975,2.075,3.5250000000000004,2.975,2.075,2.975,2.975,-34.38830274990706,0.33806826326573847,0.3376213148712819,0.366302282522967,-0.23118643812333875,4.900643876749358
1311,1312.0,13.242445576346338,1.0,6.0,6.0,0.5,2.5000000000000004,5.000000000000001,0.20689655172413793,0.1724137931034483,4.206896551724138,7.2250000000000005,3.375,2.1750000000000003,7.2250000000000005,3.375,2.1750000000000003,3.375,3.375,-36.625516301656845,0.31919760801357927,0.3493012176804213,0.3568972660081418,-0.23682959911688617,4.7803143100542345
1312,1313.0,11.22769101835711,3.0000000000000013,0.7500000000000002,2.2500000000000004,0.6000000000000001,1.3500000000000005,3.35,0.3750000000000001,3.3750000000000013,4.250000000000002,3.475,3.325,1.875,3.475,3.325,1.925,3.325,3.325,-39.75092167709413,0.341683734717477,0.3388108658661723,0.38016840432129645,-0.23300623939091092,4.876592311631857
